x0000,y0000
34.03,12677.
34.05,12739.
34.07,12706.
34.09,12654.
34.11,12648.
34.13,12690.
34.15,12775.
34.17,12763.
34.19,12712.
34.21,12666.
34.23,12737.
34.25,12793.
34.27,12837.
34.29,12793.
34.31,12748.
34.33,12771.
34.35,12810.
34.37,12835.
34.39,12814.
34.41,12761.
34.43,12747.
34.45,12758.
34.47,12739.
34.49,12681.
34.51,12582.
34.53,12501.
34.55,12539.
34.57,12546.
34.59,12542.
34.61,12495.
34.63,12442.
34.65,12468.
34.67,12513.
34.69,12531.
34.71,12525.
34.73,12491.
34.75,12500.
34.77,12567.
34.79,12612.
34.81,12618.
34.83,12566.
34.85,12560.
34.87,12589.
34.89,12618.
34.91,12618.
34.93,12582.
34.95,12545.
34.97,12604.
34.99,12651.
35.01,12675.
35.02,12692.
35.04,12651.
35.06,12667.
35.08,12708.
35.1,12689.
35.12,12712.
35.14,12676.
35.16,12666.
35.18,12746.
35.2,12793.
35.22,12774.
35.24,12708.
35.26,12705.
35.28,12729.
35.3,12772.
35.32,12807.
35.34,12789.
35.36,12760.
35.38,12776.
35.4,12816.
35.42,12793.
35.44,12723.
35.46,12658.
35.48,12558.
35.5,12597.
35.52,12609.
35.54,12571.
35.56,12540.
35.58,12498.
35.6,12525.
35.62,12562.
35.64,12546.
35.66,12508.
35.68,12499.
35.7,12539.
35.72,12592.
35.74,12629.
35.76,12607.
35.78,12528.
35.8,12502.
35.82,12585.
35.84,12597.
35.86,12591.
35.88,12605.
35.9,12579.
35.92,12616.
35.94,12654.
35.96,12656.
35.98,12630.
36.,12622.
36.02,12671.
36.03,12719.
36.05,12757.
36.07,12726.
36.09,12651.
36.11,12652.
36.13,12720.
36.15,12771.
36.17,12779.
36.19,12743.
36.21,12719.
36.23,12772.
36.25,12759.
36.27,12772.
36.29,12767.
36.31,12776.
36.33,12782.
36.35,12818.
36.37,12828.
36.39,12806.
36.41,12714.
36.43,12639.
36.45,12617.
36.47,12569.
36.49,12539.
36.51,12496.
36.53,12447.
36.55,12453.
36.57,12467.
36.59,12497.
36.61,12470.
36.63,12442.
36.65,12452.
36.67,12497.
36.69,12515.
36.71,12495.
36.73,12486.
36.75,12510.
36.77,12557.
36.79,12552.
36.81,12537.
36.83,12488.
36.85,12475.
36.87,12546.
36.89,12609.
36.91,12599.
36.93,12581.
36.95,12562.
36.97,12583.
36.99,12644.
37.01,12631.
37.02,12613.
37.04,12556.
37.06,12596.
37.08,12648.
37.1,12679.
37.12,12659.
37.14,12662.
37.16,12660.
37.18,12718.
37.2,12752.
37.22,12749.
37.24,12713.
37.26,12702.
